,0,1
46918,consultar,VBZ
46919,a,DT
46920,uma,JJ
46921,pessoa,NN
46922,Rigorosamente,NNP
46923,eram,VBZ
46924,duas,JJ
46925,pessoas,NN
46926,Capitu,NNP
46927,e,VBZ
46928,Escobar,NNP
46929,mas,NN
46930,eu,NN
46931,neguei,IN
46932,a,DT
46933,pés,NN
46934,juntos,NN
46935,que,NN
46936,quisesse,NN
46937,consultar,NN
46938,ninguém,JJ
46939,E,NNP
46940,que,NN
46941,pessoa,NN
46942,o,NN
46943,reitor,NN
46944,Não,NNP
46945,era,NN
46946,natural,JJ
46947,que,NN
46948,lhe,NN
46949,confiasse,NN
46950,tal,NN
46951,assunto,IN
46952,Não,NNP
46953,nem,FW
46954,reitor,NN
46955,nem,NN
46956,professor,NN
46957,nem,JJ
46958,ninguém,NN
46959,era,NN
46960,só,NN
46961,o,JJ
46962,tempo,NN
46963,de,IN
46964,refletir,FW
46965,uma,JJ
46966,semana,NN
46967,no,DT
46968,domingo,NN
46969,daria,VBZ
46970,a,DT
46971,resposta,NN
46972,e,NN
46973,desde,NN
46974,já,NN
46975,lhe,NN
46976,dizia,NN
46977,que,NN
46978,a,DT
46979,idéia,NN
46980,não,IN
46981,me,PRP
46982,parecia,VBP
46983,má,JJ
46984,,NNP
46985,Não,NNP
46986,,NNP
46987,Não,NNP
46988,,NNP
46989,Pois,NNP
46990,resolvamos,VBD
46991,hoje,JJ
46992,mesmo,NN
46993,,NNP
46994,Não,NNP
46995,se,VBD
46996,vai,FW
46997,a,DT
46998,Roma,NNP
46999,brincando,NN
47000,,NNP
47001,Quem,NNP
47002,tem,NN
47003,boca,NN
47004,vai,IN
47005,a,DT
47006,Roma,NNP
47007,e,NN
47008,boca,NN
47009,no,DT
47010,nosso,JJ
47011,caso,NN
47012,é,VBD
47013,a,DT
47014,moeda,NN
47015,Ora,NNP
47016,você,NN
47017,pode,NN
47018,muito,NN
47019,bem,NN
47020,gastar,NN
47021,consigo,NN
47022,Comigo,NNP
47023,não,RB
47024,um,JJ
47025,par,NN
47026,de,IN
47027,calças,FW
47028,três,JJ
47029,camisas,NN
47030,e,NN
47031,o,IN
47032,pão,NN
47033,diário,NN
47034,não,JJ
47035,preciso,NN
47036,mais,NN
47037,Serei,NNP
47038,como,NN
47039,São,NNP
47040,Paulo,NNP
47041,que,NN
47042,vivia,NN
47043,do,VBP
47044,ofício,RB
47045,enquanto,VB
47046,ia,NN
47047,pregando,IN
47048,a,DT
47049,palavra,JJ
47050,divina,NN
47051,Pois,NNP
47052,eu,VBZ
47053,vou,FW
47054,não,FW
47055,pregá,NN
47056,la,FW
47057,mas,FW
47058,buscá,NN
47059,la,FW
47060,Levaremos,NNP
47061,cartas,NNS
47062,do,VBP
47063,internúncio,VB
47064,e,VB
47065,do,VB
47066,bispo,VB
47067,cartas,VB
47068,para,JJ
47069,o,JJ
47070,nosso,FW
47071,ministro,FW
47072,cartas,FW
47073,de,FW
47074,capuchinhos,FW
47075,Bem,NNP
47076,sei,VBD
47077,a,DT
47078,objeção,JJ
47079,que,NN
47080,se,NN
47081,pode,NN
47082,opor,IN
47083,a,DT
47084,esta,JJ
47085,idéia,NN
47086,dirão,NN
47087,que,NN
47088,é,NNP
47089,dado,NN
47090,pedir,NN
47091,a,DT
47092,dispensa,JJ
47093,cá,NN
47094,de,IN
47095,longe,FW
47096,mas,FW
47097,além,NNS
47098,do,VBP
47099,mais,VB
47100,que,NN
47101,não,JJ
47102,digo,NN
47103,basta,NN
47104,refletir,NN
47105,que,NN
47106,é,NNP
47107,muito,NN
47108,mais,NN
47109,solene,NN
47110,e,NN
47111,bonito,NN
47112,ver,IN
47113,entrar,JJ
47114,no,DT
47115,Vaticano,NNP
47116,e,VBZ
47117,prostrar,FW
47118,se,FW
47119,aos,NN
47120,pés,NN
47121,do,VBP
47122,papa,VB
47123,o,VB
47124,próprio,NN
47125,objeto,NN
47126,do,VBP
47127,favor,NN
47128,o,VB
47129,levita,JJ
47130,prometido,NN
47131,que,NN
47132,vai,NN
47133,pedir,NN
47134,para,NN
47135,sua,NN
47136,mãe,NN
47137,terníssima,NN
47138,e,NN
47139,dulcíssima,VBZ
47140,a,DT
47141,dispensa,NN
47142,de,IN
47143,Deus,NNP
47144,Considere,NNP
47145,o,MD
47146,quadro,VB
47147,você,FW
47148,beijando,FW
47149,o,FW
47150,pé,FW
47151,ao,FW
47152,príncipe,FW
47153,dos,FW
47154,apóstolos,FW
47155,Sua,NNP
47156,Santidade,NNP
47157,com,NN
47158,o,NN
47159,sorriso,NN
47160,evangélico,VBP
47161,inclina,NN
47162,se,NN
47163,interroga,NN
47164,ouve,NN
47165,absolve,VBP
47166,e,NN
47167,abençoa,NN
47168,Os,NNP
47169,anjos,NN
47170,o,NN
47171,contemplam,VBZ
47172,a,DT
47173,Virgem,NNP
47174,recomenda,NN
47175,ao,NN
47176,santíssimo,NN
47177,filho,NN
47178,que,NN
47179,todos,NN
47180,os,NN
47181,seus,NN
47182,desejos,NN
47183,Bentinho,NNP
47184,sejam,NN
47185,satisfeitos,NN
47186,e,NN
47187,que,NN
47188,o,NN
47189,que,NN
47190,você,NN
47191,amar,NN
47192,na,TO
47193,Terra,NNP
47194,seja,NN
47195,igualmente,NN
47196,amado,VBZ
47197,no,DT
47198,Céu,NNP
47199,Não,NNP
47200,digo,NN
47201,mais,NN
47202,porque,NN
47203,é,NNP
47204,preciso,NN
47205,acabar,NN
47206,o,NN
47207,capítulo,NN
47208,e,NN
47209,ele,VBP
47210,não,JJ
47211,acabou,NN
47212,o,NN
47213,discurso,NN
47214,Falou,NNP
47215,a,DT
47216,todos,NN
47217,os,NN
47218,meus,NN
47219,sentimentos,NN
47220,de,IN
47221,católico,FW
47222,e,FW
47223,de,FW
47224,namorado,FW
47225,Vi,NNP
47226,a,DT
47227,alma,JJ
47228,aliviada,NN
47229,de,IN
47230,minha,FW
47231,mãe,FW
47232,vi,FW
47233,a,DT
47234,alma,JJ
47235,feliz,NN
47236,de,IN
47237,Capitu,NNP
47238,ambas,VBP
47239,em,JJ
47240,casa,NN
47241,e,NN
47242,eu,VBP
47243,com,NN
47244,elas,NNS
47245,e,VBP
47246,ele,JJ
47247,conosco,NN
47248,tudo,NN
47249,mediante,NN
47250,uma,JJ
47251,pequena,NN
47252,viagem,NN
47253,a,DT
47254,Roma,NNP
47255,que,NN
47256,eu,NN
47257,só,NN
47258,geograficamente,NN
47259,sabia,NN
47260,onde,IN
47261,ficava,NN
47262,espiritualmente,NN
47263,também,NN
47264,mas,VBD
47265,a,DT
47266,distância,NN
47267,que,NN
47268,estaria,NN
47269,da,NN
47270,vontade,NN
47271,de,IN
47272,Capitu,NNP
47273,é,NNP
47274,que,NN
47275,não,NN
47276,Eis,NNP
47277,o,NN
47278,ponto,NN
47279,essencial,JJ
47280,Se,NNP
47281,Capitu,NNP
47282,achasse,NN
47283,longe,NN
47284,não,JJ
47285,iria,NN
47286,mas,NN
47287,era,NN
47288,preciso,NN
47289,ouvi,NN
47290,la,NN
47291,e,FW
47292,assim,NN
47293,também,VBZ
47294,a,DT
47295,Escobar,NNP
47296,que,NN
47297,me,PRP
47298,daria,VBZ
47299,um,JJ
47300,bom,NN
47301,conselho,NN
47302,CAPÍTULO,NNP
47303,XCVI,NNP
47304,UM,NNP
47305,SUBSTITUTO,NNP
47306,Expus,NNP
47307,a,DT
47308,Capitu,NNP
47309,a,DT
47310,idéia,NN
47311,de,IN
47312,José,NNP
47313,Dias,NNP
47314,Ouviu,NNP
47315,me,PRP
47316,atentamente,VBP
47317,e,JJ
47318,acabou,JJ
47319,triste,NN
47320,,NNP
47321,Você,NNP
47322,indo,NN
47323,disse,NN
47324,ela,NN
47325,esquece,IN
47326,me,PRP
47327,inteiramente,VBP
47328,,JJ
47329,Nunca,NNP
47330,,NNP
47331,Esquece,NNP
47332,A,NNP
47333,Europa,NNP
47334,dizem,NN
47335,que,NN
47336,é,NNP
47337,tão,NN
47338,bonita,NN
47339,e,VBZ
47340,a,DT
47341,Itália,NNP
47342,principalmente,NN
47343,Não,NNP
47344,é,NNP
47345,de,IN
47346,lá,FW
47347,que,JJ
47348,vêm,NN
47349,as,IN
47350,cantoras,NNS
47351,Você,NNP
47352,esquece,IN
47353,me,PRP
47354,Bentinho,NNP
47355,E,NNP
47356,não,MD
47357,haverá,VB
47358,outro,JJ
47359,meio,NN
47360,D,NNP
47361,Glória,NNP
47362,está,VBZ
47363,morta,FW
47364,para,NN
47365,que,NN
47366,você,NN
47367,saia,NN
47368,do,VBP
47369,seminário,VB
47370,,NNP
47371,Sim,NNP
47372,mas,NN
47373,julga,NN
47374,se,JJ
47375,presa,NN
47376,pela,NN
47377,promessa,NN
47378,Capitu,NNP
47379,não,CC
47380,achava,JJ
47381,outra,JJ
47382,idéia,NN
47383,nem,JJ
47384,acabava,NN
47385,de,IN
47386,adotar,FW
47387,esta,FW
47388,De,NNP
47389,caminho,FW
47390,pediu,VB
47391,me,PRP
47392,que,JJ
47393,se,JJ
47394,acaso,NN
47395,fosse,VBD
47396,a,DT
47397,Roma,NNP
47398,jurasse,NN
47399,que,NN
47400,no,DT
47401,fim,NN
47402,de,IN
47403,seis,FW
47404,meses,NNS
47405,estaria,FW
47406,de,FW
47407,volta,FW
47408,,FW
47409,Juro,NNP
47410,,NNP
47411,Por,NNP
47412,Deus,NNP
47413,,NNP
47414,Por,NNP
47415,Deus,NNP
47416,por,NN
47417,tudo,NN
47418,Juro,NNP
47419,que,VBZ
47420,no,DT
47421,fim,NN
47422,de,IN
47423,seis,FW
47424,meses,NNS
47425,estarei,FW
47426,de,FW
47427,volta,FW
47428,,FW
47429,Mas,NNP
47430,se,FW
47431,o,NN
47432,papa,NN
47433,não,NN
47434,tiver,NN
47435,ainda,NN
47436,soltado,VBD
47437,a,DT
47438,você,NN
47439,,NNP
47440,Mando,NNP
47441,dizer,NN
47442,isso,NN
47443,mesmo,NN
47444,,NNP
47445,E,NNP
47446,se,VBD
47447,você,JJ
47448,mentir,NN
47449,Esta,NNP
47450,palavra,NN
47451,doeu,NN
47452,me,PRP
47453,muito,JJ
47454,e,NN
47455,não,JJ
47456,achei,NN
47457,logo,NN
47458,que,NN
47459,lhe,FW
47460,replicasse,NN
47461,Capitu,NNP
47462,meteu,NN
47463,o,NN
47464,negócio,JJ
47465,à,NNP
47466,bulha,NN
47467,rindo,NN
47468,e,NN
47469,chamando,VB
47470,me,PRP
47471,disfarçado,JJ
47472,Depois,NNP
47473,declarou,NN
47474,crer,NN
47475,que,NN
47476,eu,FW
47477,cumpriria,NN
47478,o,NN
47479,juramento,NN
47480,mas,NN
47481,ainda,NN
47482,assim,NN
47483,não,JJ
47484,consentiu,NN
47485,logo,NN
47486,ia,NN
47487,ver,NN
47488,se,FW
47489,não,FW
47490,haveria,NNS
47491,outra,VBP
47492,coisa,JJ
47493,e,NN
47494,eu,NN
47495,que,NN
47496,visse,NN
47497,também,NN
47498,por,NN
47499,meu,NN
47500,lado,VBZ
47501,Quando,NNP
47502,voltei,NN
47503,ao,NN
47504,seminário,NN
47505,contei,NN
47506,tudo,NN
47507,ao,NN
47508,meu,NN
47509,amigo,JJ
47510,Escobar,NNP
47511,que,NN
47512,me,PRP
47513,ouviu,IN
47514,com,NN
47515,igual,JJ
47516,atenção,NN
47517,e,NN
47518,acabou,NN
47519,com,VBZ
47520,a,DT
47521,mesma,NN
47522,tristeza,NN
47523,da,NN
47524,outra,NN
47525,Os,NNP
47526,olhos,NN
47527,de,FW
47528,costume,FW
47529,fugidios,NNS
47530,quase,VB
47531,me,PRP
47532,comeram,VB
47533,de,FW
47534,contemplação,FW
47535,De,NNP
47536,repente,FW
47537,vi,FW
47538,lhe,VBZ
47539,no,DT
47540,rosto,NN
47541,um,RB
47542,clarão,JJ
47543,um,JJ
47544,reflexo,NN
47545,de,IN
47546,idéia,FW
47547,E,NNP
47548,ouvi,MD
47549,lhe,VB
47550,dizer,NN
47551,com,NN
47552,volubilidade,NN
47553,,NNP
47554,Não,NNP
47555,Bentinho,NNP
47556,não,MD
47557,é,VB
47558,preciso,JJ
47559,isso,NN
47560,Há,NNP
47561,melhor,NN
47562,,NNP
47563,não,CC
47564,digo,JJ
47565,melhor,NN
47566,porque,NN
47567,o,NN
47568,Santo,NNP
47569,Padre,NNP
47570,vale,NN
47571,sempre,NN
47572,mais,NN
47573,que,NN
47574,tudo,NN
47575,,NNP
47576,mas,NN
47577,há,NN
47578,coisa,NN
47579,que,NN
47580,produz,NN
47581,o,NN
47582,mesmo,NN
47583,efeito,NN
47584,,NNP
47585,Que,NNP
47586,é,NNP
47587,,NNP
47588,Sua,NNP
47589,mãe,NN
47590,fez,NN
47591,promessa,VBZ
47592,a,DT
47593,Deus,NNP
47594,de,FW
47595,lhe,FW
47596,dar,NN
47597,um,JJ
47598,sacerdote,NN
47599,não,NN
47600,é,NNP
47601,Pois,NNP
47602,bem,VBD
47603,dê,JJ
47604,lhe,NN
47605,um,JJ
47606,sacerdote,NN
47607,que,NN
47608,não,JJ
47609,seja,NN
47610,você,NN
47611,Ela,NNP
47612,pode,NN
47613,muito,NN
47614,bem,NN
47615,tomar,VBD
47616,a,DT
47617,si,NN
47618,algum,NN
47619,mocinho,NN
47620,órfão,NNP
47621,fazê,NN
47622,lo,NN
47623,ordenar,NN
47624,à,NNP
47625,sua,NN
47626,custa,NN
47627,está,NN
47628,dado,NN
47629,um,JJ
47630,padre,NN
47631,ao,NN
47632,altar,NN
47633,sem,NN
47634,que,NN
47635,você,NN
47636,,NNP
47637,Entendo,NNP
47638,entendo,VBZ
47639,é,NNP
47640,isso,NN
47641,mesmo,NN
47642,,NNP
47643,Não,NNP
47644,acha,VBZ
47645,continuou,NN
47646,ele,NN
47647,Consulte,NNP
47648,sobre,NN
47649,isto,NN
47650,o,NN
47651,protonotário,NN
47652,ele,VBZ
47653,lhe,JJ
47654,dirá,NN
47655,se,NN
47656,não,NN
47657,é,VBZ
47658,a,DT
47659,mesma,NN
47660,coisa,NN
47661,ou,NN
47662,eu,NN
47663,mesmo,NN
47664,consulto,NN
47665,se,NN
47666,quer,NN
47667,e,NN
47668,se,FW
47669,ele,FW
47670,hesitar,NN
47671,fala,NN
47672,se,NN
47673,ao,NN
47674,Sr,NNP
47675,bispo,NN
47676,Eu,NNP
47677,refletindo,NN
47678,,NNP
47679,Sim,NNP
47680,parece,NN
47681,que,NN
47682,é,NNP
47683,isso,NN
47684,realmente,VBZ
47685,a,DT
47686,promessa,NN
47687,cumpre,NN
47688,se,NN
47689,não,FW
47690,se,FW
47691,perdendo,FW
47692,o,FW
47693,padre,FW
47694,Escobar,NNP
47695,observou,NN
47696,que,NN
47697,pelo,NN
47698,lado,NN
47699,econômico,VBZ
47700,a,DT
47701,questão,NN
47702,era,NN
47703,fácil,NN
47704,minha,NN
47705,mãe,NN
47706,gastaria,NN
47707,o,NN
47708,mesmo,NN
47709,que,NN
47710,comigo,NN
47711,e,NN
47712,um,JJ
47713,órfão,NNP
47714,não,NN
47715,precisaria,NN
47716,grandes,NNS
47717,comodidades,VBP
47718,Citou,NNP
47719,a,DT
47720,soma,NN
47721,dos,NN
47722,aluguéis,NN
47723,das,VBD
47724,casas,JJ
47725,1,CD
47726,070,CD
47727,$,$
47728,000,CD
47729,além,JJ
47730,dos,NN
47731,escravos,NN
47732,,NNP
47733,Não,NNP
47734,há,NN
47735,outra,NN
47736,coisa,NN
47737,disse,NN
47738,eu,NN
47739,,NNP
47740,E,NNP
47741,saímos,VBD
47742,juntos,NNS
47743,,NNP
47744,Você,NNP
47745,também,NN
47746,,NNP
47747,Também,NNP
47748,eu,VBZ
47749,Vou,NNP
47750,melhorar,NN
47751,o,NN
47752,meu,NN
47753,latim,NN
47754,e,NN
47755,saio,NN
47756,nem,JJ
47757,dou,NN
47758,teologia,NN
47759,O,NNP
47760,próprio,NN
47761,latim,NN
47762,não,JJ
47763,é,NNP
47764,preciso,NN
47765,para,NN
47766,que,NN
47767,no,DT
47768,comércio,NN
47769,,NN
47770,In,IN
47771,hoc,NN
47772,signo,NN
47773,vinces,NNS
47774,disse,VBP
47775,eu,JJ
47776,rindo,NN
47777,Sentia,NNP
47778,me,PRP
47779,pilhérico,VBP
47780,Oh,UH
47781,como,VB
47782,a,DT
47783,esperança,NN
47784,alegra,NN
47785,tudo,NN
47786,Escobar,NNP
47787,sorriu,NN
47788,parecendo,NN
47789,gostar,NN
47790,da,NN
47791,resposta,NN
47792,Depois,NNP
47793,ficamos,VBZ
47794,a,DT
47795,cuidar,NN
47796,de,IN
47797,nós,FW
47798,mesmos,FW
47799,cada,NN
47800,um,JJ
47801,com,NN
47802,os,NN
47803,seus,NN
47804,olhos,NN
47805,perdidos,NN
47806,provavelmente,NN
47807,Os,NNP
47808,dele,VBZ
47809,estavam,JJ
47810,assim,NNS
47811,quando,JJ
47812,tornei,NN
47813,de,IN
47814,longe,FW
47815,e,FW
47816,agradeci,FW
47817,de,FW
47818,novo,FW
47819,o,FW
47820,plano,NN
47821,lembrado,NN
47822,não,JJ
47823,podia,NN
47824,havê,NN
47825,lo,NN
47826,melhor,NN
47827,Escobar,NNP
47828,ouviu,IN
47829,me,PRP
47830,contentíssimo,VBP
47831,,JJ
47832,Ainda,NNP
47833,uma,NN
47834,vez,NN
47835,disse,NN
47836,ele,NN
47837,gravemente,VBD
47838,a,DT
47839,religião,NN
47840,e,VBZ
47841,a,DT
47842,liberdade,JJ
47843,fazem,NN
47844,boa,NN
47845,companhia,NN
47846,CAPÍTULO,NNP
47847,XCVII,VBZ
47848,A,NNP
47849,SAÍDA,NNP
47850,Tudo,NNP
47851,se,VBD
47852,fez,JJ
47853,por,NN
47854,esse,NN
47855,teor,NN
47856,Minha,NNP
47857,mãe,NN
47858,hesitou,NN
47859,um,JJ
47860,pouco,NN
47861,mas,NN
47862,acabou,NN
47863,cedendo,NN
47864,depois,NN
47865,que,NN
47866,o,NN
47867,Padre,NNP
47868,Cabral,NNP
47869,tendo,NN
47870,consultado,NN
47871,o,NN
47872,bispo,NN
47873,voltou,IN
47874,a,DT
47875,dizer,NN
47876,lhe,NN
47877,que,NN
47878,sim,NN
47879,que,NN
47880,podia,VBP
47881,ser,NN
47882,Saí,NNP
47883,do,VBP
47884,seminário,VB
47885,no,DT
47886,fim,NN
47887,do,VBP
47888,ano,RB
47889,Tinha,NNP
47890,então,NN
47891,pouco,NN
47892,mais,NN
47893,de,IN
47894,dezessete,FW
47895,Aqui,NNP
47896,devia,FW
47897,ser,NN
47898,o,NN
47899,meio,NN
47900,do,VBP
47901,livro,VB
47902,mas,VB
47903,a,DT
47904,inexperiência,NN
47905,fez,NN
47906,me,PRP
47907,ir,JJ
47908,atrás,JJ
47909,da,NN
47910,pena,NN
47911,e,NN
47912,chego,NN
47913,quase,NN
47914,ao,NN
47915,fim,NN
47916,do,VBP
47917,papel,VB
47918,com,VB
47919,o,JJ
47920,melhor,NN
47921,da,NN
47922,narração,NN
47923,por,NN
47924,dizer,NN
47925,Agora,NNP
47926,não,CC
47927,há,JJ
47928,mais,NN
47929,que,NN
47930,levá,NN
47931,la,VBZ
47932,a,DT
47933,grandes,NNS
47934,pernadas,VBP
47935,capítulo,JJ
47936,sobre,NN
47937,capítulo,NN
47938,pouca,NN
47939,emenda,NN
47940,pouca,NN
47941,reflexão,NN
47942,tudo,NN
47943,em,NN
47944,resumo,NN
47945,Já,NNP
47946,esta,NN
47947,página,NN
47948,vale,NN
47949,por,NN
47950,meses,VBZ
47951,outras,JJ
47952,valerão,NN
47953,por,NN
47954,anos,NNS
47955,e,VBP
47956,assim,JJ
47957,chegaremos,NN
47958,ao,NN
47959,fim,NN
47960,Um,NNP
47961,dos,VBZ
47962,sacrifícios,NNS
47963,que,JJ
47964,faço,VBP
47965,a,DT
47966,esta,NN
47967,dura,NN
47968,necessidade,VBD
47969,é,PDT
47970,a,DT
47971,análise,NN
47972,das,NN
47973,minhas,NN
47974,emoções,NN
47975,dos,VBZ
47976,dezessete,JJ
47977,anos,NNS
47978,Não,NNP
47979,sei,NN
47980,se,NN
47981,alguma,NN
47982,vez,NN
47983,tiveste,NN
47984,dezessete,JJ
47985,anos,NNS
47986,Se,NNP
47987,sim,VBP
47988,deves,NNS
47989,saber,VBP
47990,que,JJ
47991,é,FW
47992,a,DT
47993,idade,NN
47994,em,NN
47995,que,NN
47996,a,DT
47997,metade,NN
47998,do,VBP
47999,homem,VB
48000,e,VB
48001,a,DT
48002,metade,NN
48003,do,VBP
48004,menino,NN
48005,formam,VB
48006,um,JJ
48007,só,NN
48008,curioso,NN
48009,Eu,NNP
48010,era,NN
48011,um,NN
48012,curiosíssimo,NN
48013,diria,NN
48014,o,NN
48015,meu,NN
48016,agregado,NN
48017,José,NNP
48018,Dias,NNP
48019,e,FW
48020,não,FW
48021,diria,NNS
48022,mal,JJ
48023,O,NNP
48024,que,NN
48025,essa,NN
48026,qualidade,NN
48027,superlativa,FW
48028,me,PRP
48029,rendeu,VBP
48030,não,JJ
48031,poderia,NN
48032,nunca,NN
48033,dizê,NN
48034,lo,NN
48035,aqui,NN
48036,sem,VBD
48037,cair,JJ
48038,no,DT
48039,erro,JJ
48040,que,NN
48041,acabo,NN
48042,de,IN
48043,condenar,FW
48044,a,DT
48045,análise,NN
48046,das,NN
48047,minhas,NN
48048,emoções,NN
48049,daquele,NN
48050,tempo,NN
48051,é,NNP
48052,que,NN
48053,entrava,VBZ
48054,no,DT
48055,meu,NN
48056,plano,NN
48057,Posto,NNP
48058,que,NN
48059,filho,NN
48060,do,VBP
48061,seminário,VB
48062,e,VB
48063,de,FW
48064,minha,FW
48065,mãe,FW
48066,sentia,NN
48067,já,NN
48068,debaixo,NN
48069,do,VBP
48070,recolhimento,VB
48071,casto,NN
48072,uns,JJ
48073,assomos,NN
48074,de,IN
48075,petulância,FW
48076,e,FW
48077,de,FW
48078,atrevimento,FW
48079,eram,FW
48080,do,VBP
48081,sangue,VB
48082,mas,VB
48083,eram,JJ
48084,também,NN
48085,das,NNS
48086,moças,VBP
48087,que,JJ
48088,na,TO
48089,rua,VB
48090,ou,JJ
48091,da,NN
48092,janela,NN
48093,não,IN
48094,me,PRP
48095,deixavam,VBP
48096,viver,RB
48097,sossegado,JJ
48098,Achavam,NNP
48099,me,PRP
48100,lindo,JJ
48101,e,NN
48102,diziam,NN
48103,mo,NN
48104,algumas,NN
48105,queriam,JJ
48106,mirar,NN
48107,de,IN
48108,mais,FW
48109,perto,FW
48110,a,DT
48111,minha,NN
48112,beleza,NN
48113,e,VBZ
48114,a,DT
48115,vaidade,NN
48116,é,NN
48117,um,JJ
48118,princípio,NN
48119,de,IN
48120,corrupção,FW
48121,CAPÍTULO,NNP
48122,XCVIII,NNP
48123,CINCO,NNP
48124,ANOS,NNP
48125,Venceu,NNP
48126,a,DT
48127,razão,NN
48128,fui,NN
48129,me,PRP
48130,aos,IN
48131,estudos,FW
48132,Passei,NNP
48133,os,MD
48134,dezoito,VB
48135,anos,JJ
48136,os,NNS
48137,dezenove,VBP
48138,os,RB
48139,vinte,JJ
48140,os,NN
48141,vinte,NN
48142,e,NN
48143,um,JJ
48144,aos,NN
48145,vinte,NN
48146,e,NN
48147,dois,NN
48148,era,NN
48149,bacharel,NN
48150,em,NN
48151,Direito,NNP
48152,Tudo,NNP
48153,mudara,NN
48154,em,NN
48155,volta,NN
48156,de,IN
48157,mim,FW
48158,Minha,NNP
48159,mãe,FW
48160,resolvera,NN
48161,se,VBZ
48162,a,DT
48163,envelhecer,NN
48164,ainda,NN
48165,assim,NN
48166,os,IN
48167,cabelos,NN
48168,brancos,NN
48169,vinham,FW
48170,de,FW
48171,má,FW
48172,vontade,FW
48173,aos,NN
48174,poucos,NN
48175,e,NN
48176,espalhadamente,VBZ
48177,a,DT
48178,touca,NN
48179,os,NN
48180,vestidos,NN
48181,os,NN
48182,sapatos,NN
48183,rasos,NN
48184,e,NN
48185,surdos,JJ
48186,eram,NN
48187,os,JJ
48188,mesmos,NN
48189,de,IN
48190,outrora,FW
48191,Já,NNP
48192,não,FW
48193,andaria,NN
48194,tanto,NN
48195,de,IN
48196,um,JJ
48197,lado,NN
48198,para,NN
48199,outro,IN
48200,Tio,NNP
48201,Cosme,NNP
48202,padecia,NN
48203,do,VBP
48204,coração,VB
48205,e,VB
48206,ia,JJ
48207,descansar,NN
48208,A,NNP
48209,prima,NN
48210,Justina,NNP
48211,apenas,VBZ
48212,estava,FW
48213,mais,FW
48214,idosa,FW
48215,José,NNP
48216,Dias,NNP
48217,também,VBD
48218,não,JJ
48219,tanto,NN
48220,que,NN
48221,me,PRP
48222,não,JJ
48223,fizesse,VBD
48224,a,DT
48225,fineza,NN
48226,de,IN
48227,ir,FW
48228,assistir,JJ
48229,à,NNP
48230,minha,NN
48231,graduação,NN
48232,e,NN
48233,descer,NN
48234,comigo,VBZ
48235,a,DT
48236,serra,NN
48237,lépido,NN
48238,e,NN
48239,viçoso,NN
48240,como,NN
48241,se,NN
48242,o,NN
48243,bacharel,NN
48244,fosse,NN
48245,ele,VBZ
48246,A,NNP
48247,mãe,NN
48248,de,IN
48249,Capitu,NNP
48250,falecera,NN
48251,o,NN
48252,pai,NN
48253,aposentara,NN
48254,se,VBZ
48255,no,DT
48256,mesmo,NN
48257,cargo,NN
48258,em,NN
48259,que,NN
48260,quis,NN
48261,dar,NN
48262,demissão,NN
48263,da,NN
48264,vida,NN
48265,Escobar,NNP
48266,começava,VBZ
48267,a,DT
48268,negociar,JJ
48269,em,NN
48270,café,NN
48271,depois,NN
48272,de,IN
48273,haver,FW
48274,trabalhado,FW
48275,quatro,FW
48276,anos,FW
48277,em,FW
48278,uma,JJ
48279,das,NN
48280,primeiras,NNS
48281,casas,VBP
48282,do,VBP
48283,Rio,NNP
48284,de,IN
48285,Janeiro,NNP
48286,Era,NNP
48287,opinião,NN
48288,de,FW
48289,prima,FW
48290,Justina,NNP
48291,que,NN
48292,ele,NN
48293,afagara,VBZ
48294,a,DT
48295,idéia,NN
48296,de,IN
48297,convidar,NN
48298,minha,NN
48299,mãe,VBD
48300,a,DT
48301,segundas,JJ
48302,núpcias,JJ
48303,mas,FW
48304,se,FW
48305,tal,JJ
48306,idéia,NN
48307,houve,NN
48308,cumpre,NN
48309,não,JJ
48310,esquecer,VBZ
48311,a,DT
48312,grande,JJ
48313,diferença,NN
48314,de,IN
48315,idade,FW
48316,Talvez,NNP
48317,ele,FW
48318,não,FW
48319,pensasse,FW
48320,em,FW
48321,mais,FW
48322,que,FW
48323,associá,FW
48324,la,FW
48325,aos,FW
48326,seus,FW
48327,primeiros,FW
48328,tentâmens,NNS
48329,comerciais,VBP
48330,e,FW
48331,de,FW
48332,fato,FW
48333,a,DT
48334,pedido,NN
48335,meu,NN
48336,minha,NN
48337,mãe,NN
48338,adiantou,NN
48339,lhe,NN
48340,alguns,VBZ
48341,dinheiros,JJ
48342,que,NN
48343,ele,NN
48344,lhe,NN
48345,restituiu,NN
48346,logo,NN
48347,que,NN
48348,pôde,NN
48349,não,JJ
48350,sem,NN
48351,este,NN
48352,remoque,NN
48353,D,NNP
48354,Glória,NNP
48355,é,NNP
48356,medrosa,NNP
48357,e,VBZ
48358,não,JJ
48359,tem,NN
48360,ambição,NN
48361,.,.
48362,',''
48363,A,DT
48364,separação,JJ
48365,não,JJ
48366,nos,NNS
48367,esfriou,VBP
48368,Ele,NNP
48369,foi,NN
48370,o,NN
48371,terceiro,NN
48372,na,TO
48373,troca,VB
48374,das,JJ
48375,cartas,NNS
48376,entre,VBP
48377,mim,JJ
48378,e,NN
48379,Capitu,NNP
48380,Desde,NNP
48381,que,VBD
48382,a,DT
48383,viu,NN
48384,animou,IN
48385,me,PRP
48386,muito,VBZ
